iter	Passed	Remaining
4789	31294	1371
4790	31301	1365
4791	31307	1358
4792	31314	1352
4793	31320	1345
4794	31326	1339
4795	31332	1332
4796	31340	1326
4797	31348	1319
4798	31355	1313
4799	31365	1306
4800	31374	1300
4801	31381	1293
4802	31388	1287
4803	31396	1280
4804	31404	1274
4805	31411	1267
4806	31418	1261
4807	31424	1254
4808	31431	1248
4809	31438	1241
4810	31444	1235
4811	31451	1228
4812	31457	1222
4813	31463	1215
4814	31470	1209
4815	31477	1202
4816	31484	1196
4817	31490	1189
4818	31497	1183
4819	31504	1176
4820	31510	1169
4821	31517	1163
4822	31523	1156
4823	31530	1150
4824	31537	1143
4825	31544	1137
4826	31551	1130
4827	31558	1124
4828	31565	1117
4829	31572	1111
4830	31578	1104
4831	31584	1098
4832	31590	1091
4833	31597	1085
4834	31604	1078
4835	31611	1072
4836	31617	1065
4837	31624	1058
4838	31630	1052
4839	31637	1045
4840	31644	1039
4841	31650	1032
4842	31657	1026
4843	31664	1019
4844	31671	1013
4845	31678	1006
4846	31685	1000
4847	31692	993
4848	31699	987
4849	31706	980
4850	31712	974
4851	31719	967
4852	31726	961
4853	31732	954
4854	31739	947
4855	31746	941
4856	31752	934
4857	31760	928
4858	31767	921
4859	31774	915
4860	31780	908
4861	31788	902
4862	31795	895
4863	31801	889
4864	31808	882
4865	31815	876
4866	31823	869
4867	31830	863
4868	31837	856
4869	31844	850
4870	31851	843
4871	31858	836
4872	31864	830
4873	31871	823
4874	31878	817
4875	31885	810
4876	31892	804
4877	31899	797
4878	31905	791
4879	31912	784
4880	31919	778
4881	31925	771
4882	31932	765
4883	31939	758
4884	31946	752
4885	31952	745
4886	31959	738
4887	31966	732
4888	31973	725
4889	31980	719
4890	31988	712
4891	31994	706
4892	32001	699
4893	32008	693
4894	32016	686
4895	32023	680
4896	32030	673
4897	32037	667
4898	32044	660
4899	32051	654
4900	32058	647
4901	32066	641
4902	32074	634
4903	32082	628
4904	32089	621
4905	32096	614
4906	32103	608
4907	32110	601
4908	32118	595
4909	32126	588
4910	32133	582
4911	32141	575
4912	32149	569
4913	32157	562
4914	32165	556
4915	32173	549
4916	32181	543
4917	32189	536
4918	32196	530
4919	32204	523
4920	32212	517
4921	32220	510
4922	32228	504
4923	32234	497
4924	32243	491
4925	32251	484
4926	32259	477
4927	32267	471
4928	32274	464
4929	32280	458
4930	32289	451
4931	32295	445
4932	32303	438
4933	32311	432
4934	32318	425
4935	32325	419
4936	32332	412
4937	32340	406
4938	32347	399
4939	32355	392
4940	32362	386
4941	32370	379
4942	32393	373
4943	32404	367
4944	32411	360
4945	32419	353
4946	32427	347
4947	32434	340
4948	32441	334
4949	32448	327
4950	32455	321
4951	32462	314
4952	32470	308
4953	32477	301
4954	32484	295
4955	32492	288
4956	32499	281
4957	32507	275
4958	32514	268
4959	32522	262
4960	32530	255
4961	32538	249
4962	32545	242
4963	32555	236
4964	32563	229
4965	32571	223
4966	32578	216
4967	32585	209
4968	32592	203
4969	32599	196
4970	32606	190
4971	32612	183
4972	32619	177
4973	32625	170
4974	32634	163
4975	32640	157
4976	32647	150
4977	32653	144
4978	32660	137
4979	32667	131
4980	32674	124
4981	32680	118
4982	32686	111
4983	32692	104
4984	32698	98
4985	32705	91
4986	32711	85
4987	32717	78
4988	32723	72
4989	32730	65
4990	32736	59
4991	32742	52
4992	32749	45
4993	32756	39
4994	32763	32
4995	32769	26
4996	32776	19
4997	32782	13
4998	32789	6
4999	32795	0
